"id","portfolio_name","project_name","site_name","owner_organization","service_organization","data_source","date","deficiencies","description","symbol_code","lat","lon"
9203,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_51","2019 patrol noted active construction of access crossing over pipeline, in GIS as Murphy Oil.  Remediated in 2020 and in good condition.","other",55.7090188657918,-120.547597704382
9204,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_50","July 2011 Murphy Oil temporary crossing, 2012 patrol noted now a permanent high grade road.","other",55.7084146204453,-120.547046546689
9205,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_49","New in 2012, potential subsidence over pipeline, repaired at time of 2020 - see photos.","other",55.7042349658827,-120.533587236538
9206,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_47","July 2011 Murphy Oil temporary crossing, 2012 patrol noted crossing removed and location in good condition.","other",55.6930137095194,-120.522247662242
9207,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_46","Site 477 June/July 2020 rainfall event, unnamed trib - downcutting and bank erosion.  2021 patrol to present vegetation hindering observation, see photos.","other",55.6925911492523,-120.522242575855
9208,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_45","2020 patrol noted recent subsidence repair by NRM, in good condition, see photo.","other",55.6724323059245,-120.52235637091
9209,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_44","Site 57 June 2011 flood event, general RoW erosion at Murphy Oil temporary crossing.  Removed from flood repair list.  2012 patrol noted crossing removed and erosion landscaped and in good condition.","other",55.6442379900067,-120.510500746285
9210,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_43","Site 56 June 2011 flood event, minor erosion of water run across RoW, removed from flood repair list.  No significant change from previous patrol, see photos.","other",55.6431022254734,-120.512114471496
9211,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_14","Crosses kM 30.4 of the 20"" South Peace Pipeline","other",55.6424998008566,-120.512104998909
9212,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_42","Pipe in this location Class 2 to accommodate adjacent Murphy facility to the east. See photos.","other",55.6418983421582,-120.512143143351
9213,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_13","Sending of 22042-16"" at Tupper West Process Facility, 2019 patrol noted new facility under construction adjacent to the south side of the facility, see photos.","other",55.6425011013492,-120.509069351775
9214,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_41","2020 patrol noted minor downcutting erosion in seasonal water run, monitor on future patrols.","other",55.6415116873424,-120.512135878989
9215,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_40","2020 patrol noted minor downcutting erosion in seasonal water run, monitor on future patrols, see photo.","other",55.640048397732,-120.511783697295
9216,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_39","Access road to Tupper West facility (Murphy Oil) crossing.","other",55.6376615903467,-120.509773883198
9217,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_38","2018 patrol noted Tourmaline paralleling on west side. In GIS.","other",55.6359927905362,-120.50948253539
9218,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_37","Tourmaline Road Crossing.","other",55.6356692967005,-120.5094871779
9219,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_36","Valve site.","other",55.6353368258606,-120.50949239003
9220,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_16","There is an abandoned gravel/borrow pit adjacent to the south side of the RoW, see photos.","other",55.643143993419,-120.526622342301
9221,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_15","Noted on patrol 2018 new crossing at 0.35 and proximity km 0.35 to 0.58.  No permit in GIS - email sent 16Oct18.","other",55.6431261135092,-120.51417907907
9222,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_17","Upper Cutbank road crossing, no ball markers on power line.","other",55.6431437595106,-120.535093422405
9223,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_18","2021 patrol noted pad site off the south side of adjacent foreign RoW is presently an active drill rig site, see photos.","other",55.6427179611524,-120.558292083372
9224,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_35","2018 patrol noted new access crossing off of Upper Cutbank Road.  In GIS as tourmaline.  See photo.","other",55.6285205243241,-120.51554904876
9225,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_34","Site 55 June 2011 flood event, lateral bank erosion trib to Kiskatinaw River. No significant change from 2012 patrol. Removed from flood repair list.  Scour hole over pipeline location, depth of cover survey recommended, see photos.     
Site 78 June 2016 Rainfall Event.  Erosion of water run, banks overtopped at time of rainfall event.  MSI survey determined adequate DoC, no repair required but monitor on future patrols - see photos.    
2017 to present patrol noted active beavers causing flooding of the","other",55.6257700133878,-120.515548392524
9226,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_33","2018 patrol noted Encana crossing that has been removed but poor remediation (no vegetation).  Email sent 2018 10 12.  Letter to be sent to Encana suggesting additional repairs required.  
2019 patrol noted location regraded and vegetation growth - in good condition.","other",55.6238287214152,-120.515560058033
9227,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_32","HDD of dugout and archaeological site (bore pads visible in 2012 GIS photography).","other",55.6198958093586,-120.515761283766
9228,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_31","Drilled crossing of unnamed trib, silt fence still in place during 2019 patrol, removal required.
Site 246 May 2017 Rainfall Event.  Potential bank and downcutting erosion.
Based on MSI Nov 2019 survey adequate cover (1.62m in sill) - no repair required but continue to monitor.
2021 patrol to present with vegetation growth difficult to determine if silt fence still in place, see photos.","other",55.6047260880775,-120.507495726164
9229,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_51","20"" South Peace leaves common RoW.","other",55.8172879932826,-120.567752309923
9230,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","SD PL 280,283 TUPPER-22042 22_excel_row_54","22042 leaves shared RoW and heads east.","other",55.7885224287457,-120.549940602092
9231,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_26","Crosses 243 road - no marker balls on power line.","other",55.7825011927056,-120.560829587282
9248,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","8_PR, 12_PR, 20_South Peace2022_excel_row_67","Receiving and tie-in location of the 16” Willowbrook Midstream Pipeline. (Formally the Bissette Pipeline)","other",55.7809904817768,-120.574416986555
9232,"North River Midstream Inspection","North River GLARS Pipeline Inspections","","North River Midstream Integrity","ProDelta","P:\North_River_Midstream\2023883-Pipeline_Inspection\NRM_Data\Sites_of_Interest.gdb\GLARS","2024-09-23","16_ Willowbrook 2022_excel_row_25","Seasonal field drainage across RoW in good condition - see photos. 
2020 patrol noted some recent ditching adjacent to road may be in RoW.  Email sent 2020 10 02.  Investigated and work performed by road maintenance with no BC one. Reported to BCOGC, see photos and monitor on future patrols.","other",55.7816062186249,-120.556499432139
